"game","weapon_tag","firing_effect","component_type","component_name","component_tag","marker","camera_mode","bitmap_tags"
"Halo 4","objects\weapons\rifle\storm_covenant_carbine\storm_covenant_carbine","objects\weapons\rifle\storm_covenant_carbine\fx\firing","particle","muzzle_flash_long_soft","objects\weapons\rifle\storm_covenant_carbine\fx\particles\muzzle_flash_long_soft","primary_trigger","only in third person","fx\bitmaps\gradient\grad_bluelight_1;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_needler_long;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_soft"
"Halo 4","objects\weapons\rifle\storm_covenant_carbine\storm_covenant_carbine","objects\weapons\rifle\storm_covenant_carbine\fx\firing","particle","muzzle_flash_round","objects\weapons\rifle\storm_covenant_carbine\fx\particles\muzzle_flash_round","fx_vent","both first and third","fx\bitmaps\2d\clouds\cloud_07;fx\bitmaps\2d\energy\plasma_cloud_01;fx\bitmaps\2d\energy\plasma_cloud_02;fx\bitmaps\3d\energy\energy_vapor_01;fx\bitmaps\gradient\grad_covenant_carbine_muzzle_flash;fx\bitmaps\gradient\grad_plasma_blue;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_needler;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_fiery;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_gaseous"
"Halo 4","objects\weapons\rifle\storm_covenant_carbine\storm_covenant_carbine","objects\weapons\rifle\storm_covenant_carbine\fx\firing","particle","muzzle_flash_round","objects\weapons\rifle\storm_covenant_carbine\fx\particles\muzzle_flash_round","primary_trigger","only in first person","fx\bitmaps\2d\clouds\cloud_07;fx\bitmaps\2d\energy\plasma_cloud_01;fx\bitmaps\2d\energy\plasma_cloud_02;fx\bitmaps\3d\energy\energy_vapor_01;fx\bitmaps\gradient\grad_covenant_carbine_muzzle_flash;fx\bitmaps\gradient\grad_plasma_blue;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_needler;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_fiery;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_gaseous"
"Halo 4","objects\weapons\rifle\storm_covenant_carbine\storm_covenant_carbine","objects\weapons\rifle\storm_covenant_carbine\fx\firing","particle","muzzle_flash_round","objects\weapons\rifle\storm_covenant_carbine\fx\particles\muzzle_flash_round","primary_trigger","only in third person","fx\bitmaps\2d\clouds\cloud_07;fx\bitmaps\2d\energy\plasma_cloud_01;fx\bitmaps\2d\energy\plasma_cloud_02;fx\bitmaps\3d\energy\energy_vapor_01;fx\bitmaps\gradient\grad_covenant_carbine_muzzle_flash;fx\bitmaps\gradient\grad_plasma_blue;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_needler;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_fiery;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_gaseous"
"Halo 4","objects\weapons\rifle\storm_covenant_carbine\storm_covenant_carbine","objects\weapons\rifle\storm_covenant_carbine\fx\firing","particle","muzzle_lens_flare_1st","objects\weapons\rifle\storm_covenant_carbine\fx\particles\muzzle_lens_flare_1st","primary_trigger","only in first person","fx\bitmaps\2d\flare\starburst_03;fx\bitmaps\gradient\grad_purple_carbine;fx\reach\bitmaps\flash\flash_large"
"Halo 4","objects\weapons\rifle\storm_covenant_carbine\storm_covenant_carbine","objects\weapons\rifle\storm_covenant_carbine\fx\firing","particle","muzzle_lens_flare_1st","objects\weapons\rifle\storm_covenant_carbine\fx\particles\muzzle_lens_flare_1st","primary_trigger","only in third person","fx\bitmaps\2d\flare\starburst_03;fx\bitmaps\gradient\grad_purple_carbine;fx\reach\bitmaps\flash\flash_large"
"Halo 4","objects\weapons\rifle\storm_dmr\storm_dmr","objects\weapons\rifle\storm_dmr\fx\firing","particle","glow_soft","fx\reach\particles\flare\glow_soft","primary_trigger","only in first person","fx\reach\bitmaps\flash\glow_soft"
"Halo 4","objects\weapons\rifle\storm_dmr\storm_dmr","objects\weapons\rifle\storm_dmr\fx\firing","particle","glow_soft","fx\reach\particles\flare\glow_soft","primary_trigger","only in third person","fx\reach\bitmaps\flash\glow_soft"
"Halo 4","objects\weapons\rifle\storm_dmr\storm_dmr","objects\weapons\rifle\storm_dmr\fx\firing","particle","muzzle_flash_long","objects\weapons\rifle\storm_dmr\fx\particles\muzzle_flash_long","primary_trigger","only in third person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_battle_rifle;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_gaseous"
"Halo 4","objects\weapons\rifle\storm_dmr\storm_dmr","objects\weapons\rifle\storm_dmr\fx\firing","particle","muzzle_flash_long_brake","objects\weapons\rifle\storm_dmr\fx\particles\muzzle_flash_long_brake","muzzle_flash","only in first person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_battle_rifle;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_gaseous"
"Halo 4","objects\weapons\rifle\storm_dmr\storm_dmr","objects\weapons\rifle\storm_dmr\fx\firing","particle","muzzle_flash_long_brake","objects\weapons\rifle\storm_dmr\fx\particles\muzzle_flash_long_brake","muzzle_flash","only in third person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_battle_rifle;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_gaseous"
"Halo 4","objects\weapons\rifle\storm_dmr\storm_dmr","objects\weapons\rifle\storm_dmr\fx\firing","particle","muzzle_flash_long_soft","objects\weapons\rifle\storm_dmr\fx\particles\muzzle_flash_long_soft","muzzle_flash","only in first person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_battle_rifle;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_soft"
"Halo 4","objects\weapons\rifle\storm_dmr\storm_dmr","objects\weapons\rifle\storm_dmr\fx\firing","particle","muzzle_flash_long_soft","objects\weapons\rifle\storm_dmr\fx\particles\muzzle_flash_long_soft","muzzle_flash","only in third person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_battle_rifle;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_soft"
"Halo 4","objects\weapons\rifle\storm_dmr\storm_dmr","objects\weapons\rifle\storm_dmr\fx\firing","particle","muzzle_flash_long_soft","objects\weapons\rifle\storm_dmr\fx\particles\muzzle_flash_long_soft","primary_trigger","only in third person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_battle_rifle;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_soft"
"Halo 4","objects\weapons\rifle\storm_dmr\storm_dmr","objects\weapons\rifle\storm_dmr\fx\firing","particle","muzzle_flash_round","objects\weapons\rifle\storm_dmr\fx\particles\muzzle_flash_round","primary_trigger","only in first person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_battle_rifle;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_gaseous"
"Halo 4","objects\weapons\rifle\storm_dmr\storm_dmr","objects\weapons\rifle\storm_dmr\fx\firing","particle","muzzle_flash_round","objects\weapons\rifle\storm_dmr\fx\particles\muzzle_flash_round","primary_trigger","only in third person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_battle_rifle;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_gaseous"
"Halo 4","objects\weapons\rifle\storm_dmr\storm_dmr","objects\weapons\rifle\storm_dmr\fx\firing","particle","muzzle_smoke","fx\library\weapons\parts\muzzle_smoke","primary_trigger","only in first person","fx\bitmaps\2d\clouds\cloud_07_small;fx\reach\bitmaps\atmospheric\soft_smoke_small;fx\reach\bitmaps\atmospheric\thin_smoke_small;fx\reach\particles\_gradients\grayscale_light"
"Halo 4","objects\weapons\rifle\storm_dmr\storm_dmr","objects\weapons\rifle\storm_dmr\fx\firing","particle","muzzle_smoke","fx\library\weapons\parts\muzzle_smoke","primary_trigger","only in third person","fx\bitmaps\2d\clouds\cloud_07_small;fx\reach\bitmaps\atmospheric\soft_smoke_small;fx\reach\bitmaps\atmospheric\thin_smoke_small;fx\reach\particles\_gradients\grayscale_light"
"Halo 4","objects\weapons\rifle\storm_forerunner_rifle\storm_forerunner_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_firing","lens","fr_lenseflare_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\parts\fr_lenseflare_rifle","primary_trigger","only in first person",""
"Halo 4","objects\weapons\rifle\storm_forerunner_rifle\storm_forerunner_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_firing","lens","fr_lenseflare_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\parts\fr_lenseflare_rifle","source_port","only in third person",""
"Halo 4","objects\weapons\rifle\storm_forerunner_rifle\storm_forerunner_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_firing","lens","fr_lenseflare_rifle_1st","objects\weapons\rifle\storm_forerunner_rifle\fx\parts\fr_lenseflare_rifle_1st","source_port","only in first person",""
"Halo 4","objects\weapons\rifle\storm_forerunner_rifle\storm_forerunner_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_firing","lens","fr_lenseflare_rifle_muzzle","objects\weapons\rifle\storm_forerunner_rifle\fx\parts\fr_lenseflare_rifle_muzzle","primary_trigger","only in third person",""
"Halo 4","objects\weapons\rifle\storm_forerunner_rifle\storm_forerunner_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_firing","lens","fr_lenseflare_rifle_muzzle_1st","objects\weapons\rifle\storm_forerunner_rifle\fx\parts\fr_lenseflare_rifle_muzzle_1st","primary_trigger","only in first person",""
"Halo 4","objects\weapons\rifle\storm_forerunner_rifle\storm_forerunner_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_firing","lens","fr_lenseflare_rifle_muzzle_soft_glow","objects\weapons\rifle\storm_forerunner_rifle\fx\parts\fr_lenseflare_rifle_muzzle_soft_glow","primary_trigger","only in first person",""
"Halo 4","objects\weapons\rifle\storm_forerunner_rifle\storm_forerunner_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_firing","lens","fr_lenseflare_rifle_muzzle_soft_glow","objects\weapons\rifle\storm_forerunner_rifle\fx\parts\fr_lenseflare_rifle_muzzle_soft_glow","primary_trigger","only in third person",""
"Halo 4","objects\weapons\rifle\storm_forerunner_rifle\storm_forerunner_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_firing","lens","fr_lenseflare_rifle_muzzle_soft_glow","objects\weapons\rifle\storm_forerunner_rifle\fx\parts\fr_lenseflare_rifle_muzzle_soft_glow","primary_trigger","only in third person",""
"Halo 4","objects\weapons\rifle\storm_forerunner_rifle\storm_forerunner_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_firing","ltvl","impact_glow","objects\weapons\rifle\storm_forerunner_rifle\fx\impact\impact_glow","primary_trigger","only in third person",""
"Halo 4","objects\weapons\rifle\storm_forerunner_rifle\storm_forerunner_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_firing","ltvl","impact_glow","objects\weapons\rifle\storm_forerunner_rifle\fx\impact\impact_glow","primary_trigger","only in third person",""
"Halo 4","objects\weapons\rifle\storm_forerunner_rifle\storm_forerunner_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_firing","ltvl","muzzle_glow_1p","objects\weapons\rifle\storm_forerunner_rifle\fx\parts\muzzle_glow_1p","primary_trigger","only in third person",""
"Halo 4","objects\weapons\rifle\storm_forerunner_rifle\storm_forerunner_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_firing","particle","fr_rifle_hardlight_muzzle_front","objects\weapons\rifle\storm_forerunner_rifle\fx\particles\fr_rifle_hardlight_muzzle_front","primary_trigger","only in first person","fx\bitmaps\2d\alphas\horizontal_grad_01;fx\bitmaps\2d\weapon_fire\fr_rifle_hard_light\fr_rifle_hardlight_muzzle_front;fx\bitmaps\gradient\grad_forerunner_hardlight_rifle"
"Halo 4","objects\weapons\rifle\storm_forerunner_rifle\storm_forerunner_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_firing","particle","fr_rifle_hardlight_muzzle_front","objects\weapons\rifle\storm_forerunner_rifle\fx\particles\fr_rifle_hardlight_muzzle_front","primary_trigger","only in first person","fx\bitmaps\2d\alphas\horizontal_grad_01;fx\bitmaps\2d\weapon_fire\fr_rifle_hard_light\fr_rifle_hardlight_muzzle_front;fx\bitmaps\gradient\grad_forerunner_hardlight_rifle"
"Halo 4","objects\weapons\rifle\storm_forerunner_rifle\storm_forerunner_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_firing","particle","fr_rifle_hardlight_muzzle_front","objects\weapons\rifle\storm_forerunner_rifle\fx\particles\fr_rifle_hardlight_muzzle_front","primary_trigger","only in third person","fx\bitmaps\2d\alphas\horizontal_grad_01;fx\bitmaps\2d\weapon_fire\fr_rifle_hard_light\fr_rifle_hardlight_muzzle_front;fx\bitmaps\gradient\grad_forerunner_hardlight_rifle"
"Halo 4","objects\weapons\rifle\storm_forerunner_rifle\storm_forerunner_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_firing","particle","fr_rifle_hardlight_muzzle_front_accent","objects\weapons\rifle\storm_forerunner_rifle\fx\particles\fr_rifle_hardlight_muzzle_front_accent","primary_trigger","only in first person","fx\bitmaps\2d\alphas\horizontal_grad_01;fx\bitmaps\2d\weapon_fire\fr_rifle_hard_light\fr_rifle_hardlight_muzzle_front;fx\bitmaps\gradient\grad_forerunner_hardlight_rifle"
"Halo 4","objects\weapons\rifle\storm_forerunner_rifle\storm_forerunner_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_firing","particle","fr_rifle_hardlight_muzzle_front_accent","objects\weapons\rifle\storm_forerunner_rifle\fx\particles\fr_rifle_hardlight_muzzle_front_accent","primary_trigger","only in third person","fx\bitmaps\2d\alphas\horizontal_grad_01;fx\bitmaps\2d\weapon_fire\fr_rifle_hard_light\fr_rifle_hardlight_muzzle_front;fx\bitmaps\gradient\grad_forerunner_hardlight_rifle"
"Halo 4","objects\weapons\rifle\storm_forerunner_rifle\storm_forerunner_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_firing","particle","fr_rifle_muzflash_break","objects\weapons\rifle\storm_forerunner_rifle\fx\parts\fr_rifle_muzflash_break","primary_trigger","only in first person","fx\bitmaps\2d\weapon_fire\forerunner_rifle_muzzleflash;fx\bitmaps\gradient\grad_forerunner_muzzle;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_battle_rifle;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_gaseous"
"Halo 4","objects\weapons\rifle\storm_forerunner_rifle\storm_forerunner_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_firing","particle","fr_rifle_muzflash_break","objects\weapons\rifle\storm_forerunner_rifle\fx\parts\fr_rifle_muzflash_break","primary_trigger","only in third person","fx\bitmaps\2d\weapon_fire\forerunner_rifle_muzzleflash;fx\bitmaps\gradient\grad_forerunner_muzzle;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_battle_rifle;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_gaseous"
"Halo 4","objects\weapons\rifle\storm_forerunner_rifle\storm_forerunner_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_firing","particle","fr_rifle_muzflash_break","objects\weapons\rifle\storm_forerunner_rifle\fx\parts\fr_rifle_muzflash_break","primary_trigger","only in third person","fx\bitmaps\2d\weapon_fire\forerunner_rifle_muzzleflash;fx\bitmaps\gradient\grad_forerunner_muzzle;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_battle_rifle;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_gaseous"
"Halo 4","objects\weapons\rifle\storm_forerunner_rifle\storm_forerunner_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_firing","particle","fr_rifle_muzzle_flare","objects\weapons\rifle\storm_forerunner_rifle\fx\parts\fr_rifle_muzzle_flare","primary_trigger","only in first person","fx\bitmaps\2d\flare\forerunner_lenseflare;fx\bitmaps\gradient\grad_forerunner_hardlight_rifle;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_battle_rifle;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_gaseous"
"Halo 4","objects\weapons\rifle\storm_forerunner_rifle\storm_forerunner_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_firing","particle","fr_rifle_muzzle_flare_glow","objects\weapons\rifle\storm_forerunner_rifle\fx\parts\fr_rifle_muzzle_flare_glow","primary_trigger","only in third person","fx\bitmaps\2d\weapon_fire\fr_rifle_muzzle_flare_glow;fx\bitmaps\gradient\grad_forerunner_heat;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_battle_rifle;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_gaseous"
"Halo 4","objects\weapons\rifle\storm_forerunner_rifle\storm_forerunner_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_firing","particle","hardlight_bits_core","objects\weapons\rifle\storm_forerunner_rifle\fx\particles\hardlight_bits_core","source_port","both first and third","fx\bitmaps\2d\flare\streak_05;fx\bitmaps\gradient\grad_forerunner_hardlight_rifle"
"Halo 4","objects\weapons\rifle\storm_forerunner_rifle\storm_forerunner_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_firing","particle","hardlight_bits_core","objects\weapons\rifle\storm_forerunner_rifle\fx\particles\hardlight_bits_core","source_port","both first and third","fx\bitmaps\2d\flare\streak_05;fx\bitmaps\gradient\grad_forerunner_hardlight_rifle"
"Halo 4","objects\weapons\rifle\storm_forerunner_rifle\storm_forerunner_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_firing","particle","homingrifle_muzflash_energy","objects\weapons\rifle\storm_homing_rifle\fx\homingrifle_muzflash_energy","primary_trigger","only in third person","fx\bitmaps\2d\weapon_fire\forerunner_rifle_muzzleflash;fx\bitmaps\gradient\grad_forerunner_muzzle;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_battle_rifle;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_gaseous"
"Halo 4","objects\weapons\rifle\storm_forerunner_rifle\storm_forerunner_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_firing","particle","homingrifle_muzflash_firey_round","objects\weapons\rifle\storm_homing_rifle\fx\homingrifle_muzflash_firey_round","primary_trigger","only in third person","fx\bitmaps\gradient\grad_didact_red;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_plasma_rifle;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_fiery"
"Halo 4","objects\weapons\rifle\storm_forerunner_rifle\storm_forerunner_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_firing","particle","homingrifle_muzflash_long_break","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_muzflash_long_break","primary_trigger","only in third person","fx\bitmaps\3d\energy\energy_muzzleflash_long;fx\bitmaps\gradient\grad_digital;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_battle_rifle;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_gaseous"
"Halo 4","objects\weapons\rifle\storm_forerunner_rifle\storm_forerunner_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_firing","particle","muzzle_flash_streaks","objects\weapons\rifle\storm_forerunner_rifle\fx\parts\muzzle_flash_streaks","primary_trigger","only in first person","fx\bitmaps\2d\glows\flash_streaks;fx\bitmaps\gradient\grad_forerunner_hardlight_rifle;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_battle_rifle;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_gaseous"
"Halo 4","objects\weapons\rifle\storm_forerunner_rifle\storm_forerunner_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_firing","particle","muzzle_flash_streaks","objects\weapons\rifle\storm_forerunner_rifle\fx\parts\muzzle_flash_streaks","primary_trigger","only in third person","fx\bitmaps\2d\glows\flash_streaks;fx\bitmaps\gradient\grad_forerunner_hardlight_rifle;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_battle_rifle;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_gaseous"
"Halo 4","objects\weapons\rifle\storm_forerunner_rifle\storm_forerunner_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_firing","particle","muzzle_glow_1p","objects\weapons\rifle\storm_forerunner_rifle\fx\particles\muzzle_glow_1p","primary_trigger","only in first person","fx\bitmaps\2d\flare\elliptical_glow;fx\bitmaps\gradient\grad_forerunner_hardlight_rifle;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_battle_rifle;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_gaseous"
"Halo 4","objects\weapons\rifle\storm_forerunner_rifle\storm_forerunner_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_firing","particle","muzzle_glow_1p","objects\weapons\rifle\storm_forerunner_rifle\fx\particles\muzzle_glow_1p","source_port","only in first person","fx\bitmaps\2d\flare\elliptical_glow;fx\bitmaps\gradient\grad_forerunner_hardlight_rifle;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_battle_rifle;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_gaseous"
"Halo 4","objects\weapons\rifle\storm_forerunner_rifle\storm_forerunner_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_firing","particle","muzzle_glow_accent","objects\weapons\rifle\storm_forerunner_rifle\fx\parts\muzzle_glow_accent","primary_trigger","only in first person","fx\bitmaps\2d\weapon_fire\fr_rifle_muzzle_flare_shape;fx\bitmaps\gradient\grad_forerunner_heat;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_battle_rifle;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_gaseous"
"Halo 4","objects\weapons\rifle\storm_forerunner_rifle\storm_forerunner_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_firing","particle","muzzle_glow_accent","objects\weapons\rifle\storm_forerunner_rifle\fx\parts\muzzle_glow_accent","primary_trigger","only in third person","fx\bitmaps\2d\weapon_fire\fr_rifle_muzzle_flare_shape;fx\bitmaps\gradient\grad_forerunner_heat;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_battle_rifle;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_gaseous"
"Halo 4","objects\weapons\rifle\storm_forerunner_rifle\storm_forerunner_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_firing","particle","muzzle_glow_accent_glows","objects\weapons\rifle\storm_forerunner_rifle\fx\parts\muzzle_glow_accent_glows","primary_trigger","only in third person","fx\bitmaps\2d\flare\starburst_09;fx\bitmaps\gradient\grad_forerunner_hardlight_rifle;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_battle_rifle;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_gaseous"
"Halo 4","objects\weapons\rifle\storm_forerunner_rifle\storm_forerunner_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_firing","particle","muzzle_glow_core","objects\weapons\rifle\storm_forerunner_rifle\fx\parts\muzzle_glow_core","primary_trigger","only in third person","fx\bitmaps\2d\flare\flare_g_ray_vert_diff;fx\bitmaps\gradient\grad_forerunner_hardlight_rifle;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_battle_rifle;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_gaseous"
"Halo 4","objects\weapons\rifle\storm_forerunner_rifle\storm_forerunner_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_firing","particle","muzzle_glow_core","objects\weapons\rifle\storm_forerunner_rifle\fx\parts\muzzle_glow_core","primary_trigger","only in third person","fx\bitmaps\2d\flare\flare_g_ray_vert_diff;fx\bitmaps\gradient\grad_forerunner_hardlight_rifle;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_battle_rifle;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_gaseous"
"Halo 4","objects\weapons\rifle\storm_forerunner_rifle\storm_forerunner_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_firing","particle","storm_forerunner_smg_muzflash_distortion","objects\weapons\rifle\storm_forerunner_smg\fx\particles\storm_forerunner_smg_muzflash_distortion","primary_trigger","only in first person","fx\bitmaps\distortion\distortion_forerunner_projectile;fx\bitmaps\gradient\grad_forerunner_muzzle_smg;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_battle_rifle;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_gaseous"
"Halo 4","objects\weapons\rifle\storm_forerunner_rifle\storm_forerunner_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_firing","particle","storm_forerunner_smg_muzflash_distortion","objects\weapons\rifle\storm_forerunner_smg\fx\particles\storm_forerunner_smg_muzflash_distortion","primary_trigger","only in first person","fx\bitmaps\distortion\distortion_forerunner_projectile;fx\bitmaps\gradient\grad_forerunner_muzzle_smg;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_battle_rifle;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_gaseous"
"Halo 4","objects\weapons\rifle\storm_forerunner_rifle\storm_forerunner_rifle","objects\weapons\rifle\storm_forerunner_rifle\fx\homingrifle_firing","particle","storm_forerunner_smg_muzflash_distortion","objects\weapons\rifle\storm_forerunner_smg\fx\particles\storm_forerunner_smg_muzflash_distortion","primary_trigger","only in third person","fx\bitmaps\distortion\distortion_forerunner_projectile;fx\bitmaps\gradient\grad_forerunner_muzzle_smg;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_battle_rifle;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_gaseous"
"Halo 4","objects\weapons\rifle\storm_forerunner_smg\storm_forerunner_smg","objects\weapons\rifle\storm_forerunner_smg\fx\fr_smg_firing_muzzle_flash","lens","firing_muzzle_flare_3p","objects\weapons\pistol\storm_stasis_pistol\fx\parts\firing_muzzle_flare_3p","primary_trigger_muzzle","only in third person",""
"Halo 4","objects\weapons\rifle\storm_forerunner_smg\storm_forerunner_smg","objects\weapons\rifle\storm_forerunner_smg\fx\fr_smg_firing_muzzle_flash","particle","firing_front_plate_1p","objects\weapons\rifle\storm_forerunner_smg\fx\particles\firing_front_plate_1p","front_plate","only in first person","fx\bitmaps\2d\weapon_fire\fr_smg_hard_light\fr_smg_front_plate;fx\bitmaps\gradient\grad_forerunner_muzzle_smg"
"Halo 4","objects\weapons\rifle\storm_forerunner_smg\storm_forerunner_smg","objects\weapons\rifle\storm_forerunner_smg\fx\fr_smg_firing_muzzle_flash","particle","firing_front_plate_1p","objects\weapons\rifle\storm_forerunner_smg\fx\particles\firing_front_plate_1p","front_plate","only in third person","fx\bitmaps\2d\weapon_fire\fr_smg_hard_light\fr_smg_front_plate;fx\bitmaps\gradient\grad_forerunner_muzzle_smg"
"Halo 4","objects\weapons\rifle\storm_forerunner_smg\storm_forerunner_smg","objects\weapons\rifle\storm_forerunner_smg\fx\fr_smg_firing_muzzle_flash","particle","firing_front_plate_1p","objects\weapons\rifle\storm_forerunner_smg\fx\particles\firing_front_plate_1p","fx_rear_slide","only in first person","fx\bitmaps\2d\weapon_fire\fr_smg_hard_light\fr_smg_front_plate;fx\bitmaps\gradient\grad_forerunner_muzzle_smg"
"Halo 4","objects\weapons\rifle\storm_forerunner_smg\storm_forerunner_smg","objects\weapons\rifle\storm_forerunner_smg\fx\fr_smg_firing_muzzle_flash","particle","firing_front_plate_1p","objects\weapons\rifle\storm_forerunner_smg\fx\particles\firing_front_plate_1p","fx_rear_slide","only in third person","fx\bitmaps\2d\weapon_fire\fr_smg_hard_light\fr_smg_front_plate;fx\bitmaps\gradient\grad_forerunner_muzzle_smg"
